User_ID,Month,Monthly_Income,Housing,Food,Transport,Entertainment,Savings,Loans,Subscriptions,Remaining_Balance
268,Oct,6943.07,2632.17,595.46,666.63,629.65,1812.63,828.02,101,-322.49
268,Nov,6883.17,2636.05,616.51,657,656.32,1794.36,825.47,101,-403.56
268,Dec,6919.42,2647.05,632.56,665.67,596.29,1776.1,822.92,101,-322.17
269,Jan,11994.71,3287.21,2150.91,489.3,546.14,2122,1474,414,1511.14
269,Feb,12008.35,3251.32,2242.11,489.68,584.07,2151.58,1469.58,414,1406.01
269,Mar,11989.88,3261.79,2155.2,483.17,555.11,2181.15,1465.16,414,1474.3
269,Apr,12034.37,3284.28,2323.23,479.93,539.98,2210.73,1460.73,414,1321.47
269,May,12068.79,3272.06,2091.58,491.1,587.99,2240.31,1456.31,414,1515.45
269,Jun,12040.16,3278.79,2183.91,458.83,562.04,2269.88,1451.89,414,1420.82
269,Jul,12081.97,3285.28,2192.17,463.24,571.58,2299.46,1447.47,414,1408.78
269,Aug,12032.8,3298.55,2242.66,495.08,532.54,2329.04,1443.05,414,1277.89
269,Sep,12134.05,3262.22,2240.19,468.79,590.81,2358.61,1438.62,414,1360.82
269,Oct,12008.99,3273.17,2107.52,476.9,556.19,2388.19,1434.2,414,1358.81
269,Nov,12049.53,3264.28,2316.09,490.78,631.58,2417.76,1429.78,414,1085.26
269,Dec,12087.87,3282.55,2201.76,484,569.83,2447.34,1425.36,414,1263.03
270,Jan,19921.18,6975.67,2397.61,1155.93,2043.62,4465,3569,7,-692.64
270,Feb,19739.56,7084.82,2287.47,1153.87,2027.55,4457.27,3558.29,7,-836.71
270,Mar,19808.9,6952.99,2448.65,1133.38,2091.62,4449.54,3547.59,7,-821.87
270,Apr,19906.51,7058.83,2454.07,1128.02,2063.5,4441.81,3536.88,7,-783.61
270,May,19742.5,7047.64,2397.11,1193.24,2096.91,4434.08,3526.17,7,-959.65
270,Jun,19835.35,7081.32,2360.43,1183.01,2013.71,4426.35,3515.47,7,-751.94
270,Jul,19683.94,6950.69,2425.89,1197.82,2131.35,4418.63,3504.76,7,-952.2
270,Aug,19724.33,7069.82,2452.81,1143.1,2153.75,4410.9,3494.05,7,-1007.1
270,Sep,19624.48,6970.83,2361.31,1111.4,2075.23,4403.17,3483.34,7,-787.8
270,Oct,19558.85,6998.53,2364.46,1138.9,2061.52,4395.44,3472.64,7,-879.63
270,Nov,19744.53,7059.67,2578.81,1111.14,2180.96,4387.71,3461.93,7,-1042.7
270,Dec,19807.51,6986.44,2409.62,1136.7,2106.57,4379.98,3451.22,7,-670.02
271,Jan,12496.34,4026.12,2119.33,545.7,1042.83,1515,1157,474,1616.36
271,Feb,12461.98,4014.81,2151.11,562.13,972.53,1500.78,1153.53,474,1633.09
271,Mar,12404.2,3976.61,2145.73,572.47,990.36,1486.56,1150.06,474,1608.41
271,Apr,12378.2,3997.31,2086.22,585.35,1086.53,1472.34,1146.59,474,1529.86
271,May,12557.74,3975.59,2051.89,551.62,964.67,1458.12,1143.12,474,1938.74
271,Jun,12417.73,4027.87,2139.74,584.12,966.5,1443.9,1139.64,474,1641.95
271,Jul,12563.46,4016.03,2109.63,578.78,1023.16,1429.68,1136.17,474,1796
271,Aug,12539.31,3962.18,2018.47,570.25,981.19,1415.46,1132.7,474,1985.05
271,Sep,12526.01,4022.83,2033.84,545.16,930.4,1401.25,1129.23,474,1989.31
271,Oct,12397.97,4023.04,2092.08,572.28,936.99,1387.03,1125.76,474,1786.79
271,Nov,12478.44,4004.29,2276.33,572.35,1110.74,1372.81,1122.29,474,1545.64
271,Dec,12514.81,4024.79,2275.47,544.73,1005.82,1358.59,1118.82,474,1712.59
272,Jan,12073.27,4037.83,1504.24,669.42,1370.84,803,2670,240,777.94
272,Feb,11956.83,4057.7,1470.12,679.39,1257.76,799.93,2661.99,240,789.94
272,Mar,12174.18,4035.92,1522.98,654.92,1300.92,796.86,2653.98,240,968.6
272,Apr,12009.9,4038.4,1506.9,651.65,1440.92,793.79,2645.97,240,692.28
272,May,12145.69,4019.39,1455.42,672.71,1368.68,790.72,2637.96,240,960.82
272,Jun,12130.98,4023.02,1526.71,663.12,1343.63,787.64,2629.95,240,916.9
272,Jul,11990.52,4066.52,1463.37,677.73,1262.16,784.57,2621.94,240,874.23
272,Aug,12116.05,4031.82,1432.32,674.67,1404.29,781.5,2613.93,240,937.51
272,Sep,12124.33,4023.52,1486.88,681.61,1222.9,778.43,2605.92,240,1085.08
272,Oct,12035.71,4065.43,1471.1,652.16,1263.98,775.36,2597.91,240,969.76
272,Nov,11960.47,4012.65,1521.74,654.77,1434.11,772.29,2589.9,240,735.02
272,Dec,11990.92,4067.93,1504.79,645.39,1363.35,769.22,2581.89,240,818.34
273,Jan,7144.7,1441.34,926.96,587.81,266.24,832,1096,204,1790.34
273,Feb,7172.3,1439.45,978.59,605.18,266.8,824.62,1092.71,204,1760.96
273,Mar,7173.82,1436.14,965.96,606.9,271.37,817.24,1089.42,204,1782.77
273,Apr,7069,1443.42,1009.51,612.98,261.76,809.86,1086.14,204,1641.34
273,May,7168.86,1424.79,934.13,597.97,281.46,802.48,1082.85,204,1841.18
273,Jun,7121.56,1446.01,984.25,586.52,258.49,795.1,1079.56,204,1767.64
273,Jul,7161.38,1440.44,997.21,622.65,258.68,787.72,1076.27,204,1774.41
273,Aug,7171.97,1435.41,994.48,612.9,290.59,780.34,1072.98,204,1781.27
273,Sep,7183.14,1449.58,991.84,586.4,275.79,772.96,1069.7,204,1832.87
273,Oct,7109.23,1438.88,952.33,621.85,287.31,765.58,1066.41,204,1772.87
273,Nov,7157.26,1451.09,1043.41,600.4,287.47,758.2,1063.12,204,1749.58
273,Dec,7177.21,1430.37,989.33,593.08,272.06,750.82,1059.83,204,1877.71
274,Jan,6906.62,1732.64,914.33,440.09,263.71,1897,1458,148,52.85
274,Feb,6922.38,1747.3,862.56,452.86,267.76,1886.69,1453.63,148,103.59
274,Mar,6798.56,1732.78,939.9,466.4,287.25,1876.38,1449.25,148,-101.41
274,Apr,6861.14,1746.74,943.87,448.63,294.81,1866.08,1444.88,148,-31.87
274,May,6809.48,1730.1,872.36,436.08,253.18,1855.77,1440.5,148,73.49
274,Jun,6852.97,1746.56,889.87,453.44,276.1,1845.46,1436.13,148,57.4
274,Jul,6922.8,1738.16,882.95,467.86,258.09,1835.15,1431.76,148,160.83
274,Aug,6808.51,1763.86,860.85,437.98,279.11,1824.85,1427.38,148,66.48
274,Sep,6856.59,1747.16,881.86,468.92,261.04,1814.54,1423.01,148,112.05
274,Oct,6838.21,1735.46,879.23,463.11,278.35,1804.23,1418.63,148,111.2
274,Nov,6804.83,1736.17,940.65,459.15,300.26,1793.92,1414.26,148,12.42
274,Dec,6918.31,1756.02,927.03,454.28,293.93,1783.62,1409.89,148,145.56
275,Jan,8823.6,1991,1286.65,292.29,508.21,1781,2084,223,657.45
275,Feb,8712.65,1990.82,1268.47,283.13,528.44,1793.46,2077.75,223,547.58
275,Mar,8817.04,1992.47,1325.9,282.51,525.48,1805.92,2071.5,223,590.26
275,Apr,8715.62,1982.05,1243.81,283.17,521.93,1818.38,2065.24,223,578.02
275,May,8798.25,1985.53,1240.48,278.92,491.32,1830.84,2058.99,223,689.16
275,Jun,8711.96,1997.75,1238.3,294.87,479.7,1843.3,2052.74,223,582.32
275,Jul,8737.6,1994.03,1247.77,291.71,484.11,1855.76,2046.49,223,594.72
275,Aug,8840.73,2007.41,1288.18,282.96,513.26,1868.22,2040.24,223,617.46
275,Sep,8808.75,1986.78,1267.8,279.23,499.6,1880.68,2033.98,223,637.68
275,Oct,8740.44,2009.32,1253.76,277.95,529.79,1893.13,2027.73,223,525.75
275,Nov,8747.5,1996.83,1291.61,289.88,558.65,1905.59,2021.48,223,460.44
275,Dec,8808.67,1984.28,1364,282.78,493.1,1918.05,2015.23,223,528.23
276,Jan,7314.03,1941.48,1001.89,504.54,374.2,675,440,81,2295.92
276,Feb,7276.03,1936.87,1023.24,507.75,395.96,679.86,438.68,81,2212.67
276,Mar,7375.58,1951.11,1102.71,531.18,412.15,684.72,437.36,81,2175.34
276,Apr,7371.08,1942.44,1101.04,524.77,388.99,689.58,436.04,81,2207.22
276,May,7282.69,1947.45,1038.72,499.2,358.4,694.44,434.72,81,2228.76
276,Jun,7376.94,1935.45,1014.73,502.16,375.95,699.3,433.4,81,2334.95
276,Jul,7376.96,1949.9,993.71,516.91,382.23,704.16,432.08,81,2316.97
276,Aug,7366.93,1917.29,991.77,535.58,375.73,709.02,430.76,81,2325.78
276,Sep,7305.75,1949.08,1040.14,511.97,383.15,713.88,429.44,81,2197.08
276,Oct,7267.67,1915.4,1008.16,526.4,361.73,718.74,428.12,81,2228.11
276,Nov,7354.71,1935.92,1041.66,503.76,394.08,723.6,426.8,81,2247.89
276,Dec,7302.39,1935.17,1063.45,521.93,383.5,728.46,425.48,81,2163.39
277,Jan,6816.53,2600.97,1097.42,614.25,321.34,1691,249,287,-44.45
277,Feb,6808.27,2586.62,1151.47,597.01,327.02,1687.15,248.25,287,-76.27
277,Mar,6791.83,2605.75,1119.54,625.67,313.58,1683.31,247.51,287,-90.52
277,Apr,6766.26,2605.92,1156.74,579.13,302.44,1679.46,246.76,287,-91.19
277,May,6742.02,2593.72,1120,621.3,299.19,1675.62,246.01,287,-100.83
277,Jun,6847,2585.13,1116.98,587.73,329.94,1671.77,245.26,287,23.18
277,Jul,6815.69,2592.34,1127.5,593.83,324.95,1667.93,244.52,287,-22.38
277,Aug,6838.25,2583.84,1147.49,587.54,283.16,1664.08,243.77,287,41.35
277,Sep,6812.21,2583.75,1139.07,607.37,328.78,1660.24,243.02,287,-37.03
277,Oct,6728.34,2582.53,1126.39,618.91,292.42,1656.39,242.28,287,-77.57
277,Nov,6810.28,2600.72,1152.47,578.32,332.63,1652.55,241.53,287,-34.94
277,Dec,6791.18,2584.79,1168.36,618.49,344.9,1648.7,240.78,287,-101.85
278,Jan,20190.67,5485.39,3321.44,1095.81,1376.16,4509,2489,486,1427.87
278,Feb,19926.12,5522.58,3131.09,1064.5,1309.77,4560.77,2481.53,486,1369.88
278,Mar,20030.93,5475.84,3260.24,1032.3,1326.01,4612.54,2474.07,486,1363.94
278,Apr,19982.35,5565.21,3424.06,1038.54,1300.26,4664.31,2466.6,486,1037.37
278,May,20094.97,5507.03,3176.95,1043.36,1345.98,4716.08,2459.13,486,1360.43
278,Jun,20243.3,5525.57,3244.41,1056.07,1297.81,4767.85,2451.66,486,1413.92
278,Jul,19918.52,5559.59,3274.08,1081.73,1303.47,4819.62,2444.2,486,949.84
278,Aug,20094,5489.23,3185.82,1100.83,1335.25,4871.39,2436.73,486,1188.74
278,Sep,20311.45,5574.58,3296.85,1080.79,1209.45,4923.16,2429.26,486,1311.36
278,Oct,20108.61,5524.95,3332.94,1029.74,1316.36,4974.93,2421.8,486,1021.91
278,Nov,19967.06,5507.26,3426.94,1049.78,1304.08,5026.7,2414.33,486,751.97
278,Dec,20079.09,5508.89,3311.16,1016.82,1431.5,5078.47,2406.86,486,839.39
279,Jan,4732.03,1069.52,742.63,155.05,354.58,1048,37,205,1120.25
279,Feb,4733.85,1062.31,711.64,153.9,341.67,1055.45,36.89,205,1166.99
279,Mar,4718.71,1072.1,759.75,162,394.64,1062.91,36.78,205,1025.54
279,Apr,4761.82,1064.51,774.71,163.35,388.63,1070.36,36.67,205,1058.59
279,May,4701.27,1075.68,718.11,155.04,379.23,1077.81,36.56,205,1053.84
279,Jun,4724.89,1062.79,737.89,153.26,373.98,1085.27,36.45,205,1070.25
279,Jul,4724.95,1065.85,741.52,158.36,353.98,1092.72,36.33,205,1071.19
279,Aug,4774.68,1070.69,755.7,152.25,347.05,1100.18,36.22,205,1107.6
279,Sep,4765.02,1080.04,740.98,162.75,333.13,1107.63,36.11,205,1099.38
279,Oct,4722.67,1068.63,737.88,151.98,375.2,1115.08,36,205,1032.9
279,Nov,4765.04,1064.44,801.8,153.03,370.01,1122.54,35.89,205,1012.34
279,Dec,4727.86,1076.25,786.42,157.16,385.97,1129.99,35.78,205,951.29
280,Jan,12115.27,4820.48,1748.06,663.72,280.8,928,1426,304,1944.21
280,Feb,12115.13,4875.53,1759.32,675.17,244.59,929.99,1421.72,304,1904.81
280,Mar,12286.03,4845.02,1678.6,654.1,275.9,931.98,1417.44,304,2178.99
280,Apr,12269.66,4875.04,1717.39,647.23,287.97,933.97,1413.17,304,2090.89
280,May,12330.53,4889.38,1686.92,675.13,248.73,935.96,1408.89,304,2181.52
280,Jun,12212.11,4832.88,1695.63,658.82,241.93,937.95,1404.61,304,2136.29
280,Jul,12350.34,4812.51,1639.29,674.25,259.93,939.94,1400.33,304,2320.08
280,Aug,12120.41,4807.33,1716.23,657.57,252.83,941.92,1396.05,304,2044.46
280,Sep,12175.73,4811.67,1745.11,651.38,255.32,943.91,1391.78,304,2072.56
280,Oct,12273.18,4824.3,1676.78,696.39,276.07,945.9,1387.5,304,2162.24
280,Nov,12300.49,4868.84,1769.4,664.67,263.38,947.89,1383.22,304,2099.08
280,Dec,12207.87,4819.55,1761.48,661.86,287.67,949.88,1378.94,304,2044.48
281,Jan,8923.69,2006.36,944.9,381.43,257.55,2062,1393,468,1410.46
281,Feb,8887.66,2023.28,986.86,382.29,253.44,2094.89,1388.82,468,1290.08
281,Mar,8860.33,2017.24,991.68,358.57,249.13,2127.78,1384.64,468,1263.27
281,Apr,9018.79,2025.55,985.83,365.04,282.07,2160.67,1380.46,468,1351.16
281,May,8951.98,2023.7,963.03,366.19,244.01,2193.56,1376.28,468,1317.21
281,Jun,8986.8,2037.76,914.15,359.89,268.94,2226.45,1372.11,468,1339.51
281,Jul,9005.05,2008.61,978.01,371.46,258.08,2259.33,1367.93,468,1293.63
281,Aug,9002.92,2037.86,962.64,372.95,256.05,2292.22,1363.75,468,1249.45
281,Sep,9007.79,2016.63,952.29,368.78,252.83,2325.11,1359.57,468,1264.58
281,Oct,8889.47,2029.58,979.89,370.03,256.2,2358,1355.39,468,1072.38
281,Nov,8997.55,2015.76,1003.18,371.82,277.09,2390.89,1351.21,468,1119.59
281,Dec,9014.08,2015.28,983.21,355.06,284.96,2423.78,1347.03,468,1136.75
282,Jan,11613.04,4254.74,1996.08,1009.78,711.92,3289,2388,275,-2311.48
282,Feb,11519.17,4267.53,1971.41,1023.14,741.12,3265.07,2380.84,275,-2404.95
282,Mar,11495.18,4264.77,2084.33,1014.61,773.34,3241.13,2373.67,275,-2531.67
282,Apr,11625.74,4266.12,2149.79,1002.16,782.05,3217.2,2366.51,275,-2433.09
282,May,11588.66,4196.89,2115.23,1049.51,712.93,3193.27,2359.34,275,-2313.51
282,Jun,11587.94,4229.15,2120.59,1035.23,701.9,3169.33,2352.18,275,-2295.43
282,Jul,11588.2,4211.51,2128.86,1052.23,683.51,3145.4,2345.02,275,-2253.33
282,Aug,11589.86,4255.09,2014.54,1025.65,771.41,3121.46,2337.85,275,-2211.14
282,Sep,11623.88,4250.15,2131.74,1031.88,776.51,3097.53,2330.69,275,-2269.63
282,Oct,11602.28,4222.42,2055.49,989.17,709.85,3073.6,2323.52,275,-2046.77
282,Nov,11515.9,4228.62,2119.16,990.61,744.87,3049.66,2316.36,275,-2208.37
282,Dec,11540.37,4238.78,2125.79,996.71,814.4,3025.73,2309.2,275,-2245.24
283,Jan,12185.01,3089.74,1441.36,904.37,1019.37,1300,389,325,3716.17
283,Feb,12203.82,3085.92,1445.69,905.19,1096.6,1299.52,387.83,325,3658.07
283,Mar,12304.12,3054.11,1497.37,932.76,1024.04,1299.05,386.67,325,3785.11
283,Apr,12340.93,3059.32,1517.43,953.01,1186.72,1298.57,385.5,325,3615.38
283,May,12186.39,3053.49,1481.71,896.76,1006.45,1298.1,384.33,325,3740.56
283,Jun,12320.81,3045.56,1449.07,930.55,1118.61,1297.62,383.17,325,3771.24
283,Jul,12202.34,3089.92,1413.44,956.37,1130.31,1297.15,382,325,3608.15
283,Aug,12264.25,3066.63,1449.11,907.28,1108.66,1296.67,380.83,325,3730.07
283,Sep,12329.84,3083.36,1508.43,922.6,1038.96,1296.2,379.66,325,3775.63
283,Oct,12331.55,3057.32,1413.71,918.03,1037.04,1295.72,378.5,325,3906.24
283,Nov,12281.16,3086.05,1547.24,919.04,1201.5,1295.25,377.33,325,3529.75
283,Dec,12184.13,3067.83,1587.06,929.01,1074.31,1294.77,376.16,325,3529.99
284,Jan,19797,4880.05,3229.94,2015.53,1291.15,2058,3598,177,2547.33
284,Feb,19764.82,4939.07,3327.24,1894.77,1220.12,2091.68,3587.21,177,2527.74
284,Mar,19894.92,4901.94,3327.93,1907.67,1251.04,2125.36,3576.41,177,2627.58
284,Apr,19716.36,4920.92,3523.46,1942.96,1170.68,2159.04,3565.62,177,2256.67
284,May,19762.82,4892.02,3397.66,1923.36,1277.53,2192.72,3554.82,177,2347.71
284,Jun,19769.16,4885.52,3201.23,1906.5,1211.15,2226.4,3544.03,177,2617.34
284,Jul,19905.23,4886.88,3373.53,1934.71,1125.79,2260.08,3533.24,177,2614
284,Aug,19902.5,4894.61,3291.66,1895.72,1257.61,2293.76,3522.44,177,2569.69
284,Sep,19986.76,4891.47,3246.31,1914.14,1273.34,2327.44,3511.65,177,2645.4
284,Oct,19699.85,4968.57,3272.23,1989.28,1277.64,2361.12,3500.85,177,2153.14
284,Nov,19632.01,4927,3448.68,2036.34,1233.13,2394.81,3490.06,177,1924.99
284,Dec,19661.57,4902,3357.97,1955.64,1177.06,2428.49,3479.27,177,2184.15
285,Jan,30572.43,9841.19,4917.45,1320.94,1578.39,3146,3656,293,5819.46
285,Feb,30575.3,9730.74,5171.93,1271.4,1575.83,3204.72,3645.03,293,5682.64
285,Mar,30334.17,9742.93,5304.31,1257.29,1751.81,3263.45,3634.06,293,5087.31
285,Apr,30488.96,9845.58,5024.72,1242.42,1550.26,3322.17,3623.1,293,5587.71
285,May,30713.28,9725.09,5026.89,1268.86,1545.33,3380.9,3612.13,293,5861.09
285,Jun,30497.03,9724.11,5048.57,1247.94,1524.28,3439.62,3601.16,293,5618.35
285,Jul,30183.81,9767.41,5088.84,1310.53,1546.85,3498.35,3590.19,293,5088.63
285,Aug,30629.41,9859.54,5173.25,1275.45,1476.22,3557.07,3579.22,293,5415.65
285,Sep,30508.02,9848.5,5157.18,1244.23,1641.35,3615.8,3568.26,293,5139.71
285,Oct,30632.55,9703.54,5050.07,1321.5,1683.6,3674.52,3557.29,293,5349.03
285,Nov,30300.81,9675.69,5158.28,1333.78,1791.44,3733.25,3546.32,293,4769.06
285,Dec,30584.12,9820.36,5337.67,1297.29,1553.41,3791.97,3535.35,293,4955.06
286,Jan,19632.19,5470.68,2322.98,1709.3,1240.14,3849,2647,107,2286.09
286,Feb,19886.01,5400.42,2398.44,1795.34,1417.08,3824.08,2639.06,107,2304.6
286,Mar,19814.85,5481.01,2533.44,1721.61,1464.75,3799.16,2631.12,107,2076.77
286,Apr,19815.2,5421.57,2358.55,1764.32,1280.89,3774.24,2623.18,107,2485.45
286,May,19989.39,5414.47,2456.83,1675.47,1435.97,3749.32,2615.24,107,2535.09
286,Jun,19912.59,5473.01,2348.48,1810.13,1431.62,3724.4,2607.3,107,2410.66
286,Jul,19878.68,5389.72,2349.81,1780.59,1318.12,3699.48,2599.35,107,2634.61
286,Aug,19641.36,5405.24,2449.62,1806.28,1424.02,3674.56,2591.41,107,2183.23
286,Sep,19836.63,5441.72,2354.91,1769.02,1373.02,3649.64,2583.47,107,2557.85
286,Oct,19931.74,5448.61,2402.85,1748.43,1360.69,3624.72,2575.53,107,2663.92
286,Nov,19678.42,5414.97,2535,1775.07,1507.43,3599.8,2567.59,107,2171.58
286,Dec,19688.87,5481.43,2503.2,1678.07,1333.25,3574.88,2559.65,107,2451.39
287,Jan,11653.3,3391.52,1807,367.07,290.61,3417,564,494,1322.1
287,Feb,11586.83,3426.51,1736.87,360.7,259.9,3457.36,562.31,494,1289.17
287,Mar,11514.32,3405.86,1873.81,382.32,271,3497.72,560.62,494,1028.99
287,Apr,11636.15,3420.39,1876.9,359.2,272.2,3538.09,558.92,494,1116.44
287,May,11628.78,3430.32,1728.01,356.34,260.16,3578.45,557.23,494,1224.27
287,Jun,11704.36,3383.96,1795.93,383.04,285.3,3618.81,555.54,494,1187.79
287,Jul,11594.48,3414.43,1779.23,374.85,283.74,3659.17,553.85,494,1035.21
287,Aug,11625.39,3412.65,1846.77,357.46,261.83,3699.54,552.16,494,1000.98
287,Sep,11540.69,3427.97,1749.68,371.11,281.88,3739.9,550.46,494,925.68
287,Oct,11622.27,3399.52,1830.61,381.79,293.49,3780.26,548.77,494,893.83
287,Nov,11551.41,3417.93,1950.09,383.94,291.9,3820.62,547.08,494,645.84
287,Dec,11632.15,3392.94,1863.74,357.43,283.71,3860.98,545.39,494,833.96
288,Jan,19595.16,6598.51,2892.63,1870.11,1493.14,3404,1418,278,1640.76
288,Feb,19401.35,6711.21,3012.98,2020.52,1443.26,3407.02,1413.75,278,1114.6
288,Mar,19419.08,6673.9,3166.45,2020.3,1443.47,3410.04,1409.49,278,1017.44
288,Apr,19667.86,6676.93,3002.75,1933.72,1523.84,3413.07,1405.24,278,1434.33
288,May,19391.71,6703.07,3046.73,1930.79,1376.68,3416.09,1400.98,278,1239.37
288,Jun,19447.16,6600.5,3099.73,1925.85,1454.73,3419.11,1396.73,278,1272.51
288,Jul,19519.7,6615.69,3058.39,1967.76,1559.21,3422.13,1392.48,278,1226.04
288,Aug,19331.52,6697.42,2991.35,1905.27,1471.21,3425.15,1388.22,278,1174.89
288,Sep,19476.4,6599.27,2925.62,1913.6,1581.64,3428.18,1383.97,278,1366.12
288,Oct,19534.55,6662.6,2915.52,1987.41,1365.96,3431.2,1379.71,278,1514.16
288,Nov,19509.97,6691.62,3172.67,1877.62,1555.26,3434.22,1375.46,278,1125.12
288,Dec,19353.61,6694.42,3081.76,1912.62,1567.36,3437.24,1371.21,278,1010.99
289,Jan,11896.59,3903.04,1858.96,1045.43,987.14,3493,1503,330,-1223.98
289,Feb,11938.02,3935.75,1925.6,1046.35,1057.51,3508.43,1498.49,330,-1364.12
289,Mar,11819.9,3903.51,1971.27,987.69,1020.66,3523.87,1493.98,330,-1411.07
289,Apr,11871.85,3897.63,1977.46,977.94,1187.41,3539.3,1489.47,330,-1527.37
289,May,11810.42,3914.87,1873.15,1028.21,1010.92,3554.73,1484.96,330,-1386.43
289,Jun,11791.92,3916.36,1840.99,1046.06,1114.58,3570.17,1480.45,330,-1506.69
289,Jul,11938.36,3896.78,1854.16,1038.56,1096.43,3585.6,1475.95,330,-1339.12
289,Aug,11813.04,3907.78,1944.4,979.42,1055.82,3601.04,1471.44,330,-1476.84
289,Sep,11897.98,3918.81,1921.52,1021.12,1154.27,3616.47,1466.93,330,-1531.14
289,Oct,11892.57,3883.26,1908.87,997.12,1100.81,3631.9,1462.42,330,-1421.81
289,Nov,11760.38,3906.31,2052.18,994.63,1082.95,3647.34,1457.91,330,-1710.93
289,Dec,11823.06,3919.96,2060.19,1005.5,1054.14,3662.77,1453.4,330,-1662.91
290,Jan,9160.46,3249.17,996.46,286.79,1122.93,2452,1927,376,-1249.89
290,Feb,9161.56,3247,984.61,274.97,1055.89,2460.84,1921.22,376,-1158.98
290,Mar,9209.65,3251.54,1064.12,275.44,1074.09,2469.69,1915.44,376,-1216.67
290,Apr,9201.39,3238.24,1009.08,281.54,1168.43,2478.53,1909.66,376,-1260.09
290,May,9076.11,3230.72,995.02,280.71,1044.79,2487.37,1903.88,376,-1242.38
290,Jun,9068.07,3262.63,1030.27,270.6,1171.84,2496.22,1898.1,376,-1437.57
290,Jul,9120.1,3226.91,1014.25,290.88,1135.78,2505.06,1892.31,376,-1321.11
290,Aug,9143.97,3259.75,1000.49,272.97,1171.64,2513.91,1886.53,376,-1337.32
290,Sep,9102.22,3241.51,1001.62,274.65,1101.7,2522.75,1880.75,376,-1296.76
290,Oct,9067.58,3231.25,1038.01,271.37,1071.86,2531.59,1874.97,376,-1327.48
290,Nov,9211.85,3229.52,1027.95,289.72,1074.91,2540.44,1869.19,376,-1195.87
290,Dec,9216.24,3266.08,1052.46,285.83,1181.74,2549.28,1863.41,376,-1358.56
291,Jan,30436.71,6764.43,3549.27,1464.31,2227.75,2156,2904,162,11208.95
291,Feb,30163.24,6879.55,3708.29,1398.77,2472.1,2178.29,2895.29,162,10468.96
291,Mar,30266.28,6898.51,3732.03,1425.9,2579.99,2200.58,2886.58,162,10380.69
291,Apr,30093.82,6826.89,3796.17,1408.53,2376.62,2222.87,2877.86,162,10422.88
291,May,30263.48,6848,3763.15,1449.12,2366.09,2245.16,2869.15,162,10560.81
291,Jun,30505.03,6794.67,3578.62,1412.29,2206.36,2267.45,2860.44,162,11223.2
291,Jul,30338.48,6864.19,3687.95,1374.12,2360.47,2289.74,2851.73,162,10748.28
291,Aug,30316.23,6892.61,3738.6,1377.56,2158.81,2312.03,2843.02,162,10831.6
291,Sep,30546.84,6867.08,3609.69,1453.83,2419.2,2334.31,2834.3,162,10866.42
291,Oct,30249.38,6828.81,3749.09,1439,2430.43,2356.6,2825.59,162,10457.85
291,Nov,30205.56,6811.35,3928.16,1362.97,2471.83,2378.89,2816.88,162,10273.47
291,Dec,30591.44,6898.55,3864.6,1415.91,2441.51,2401.18,2808.17,162,10599.53
292,Jan,12289.38,4326.53,2229.78,1269.01,887.95,2458,196,117,805.12
292,Feb,12328.52,4356.26,2172.09,1252.25,898.84,2481.85,195.41,117,854.81
292,Mar,12418.75,4336.46,2266.11,1269.78,857.86,2505.71,194.82,117,871.02
292,Apr,12323.34,4363.7,2321.2,1246.22,907.85,2529.56,194.24,117,643.57
292,May,12417.18,4353.25,2121.46,1261.83,828.29,2553.41,193.65,117,988.29
292,Jun,12348.52,4371.47,2092.81,1194.88,913.87,2577.27,193.06,117,888.16
292,Jul,12337.56,4382.26,2116.43,1212.29,793.87,2601.12,192.47,117,922.13
292,Aug,12389.27,4354.53,2256.48,1251.09,793.6,2624.97,191.88,117,799.72
292,Sep,12411.09,4339.7,2100.31,1256.44,824.68,2648.83,191.3,117,932.83
292,Oct,12460.6,4324.33,2127.55,1274.03,861.01,2672.68,190.71,117,893.29
292,Nov,12306.16,4316.95,2320.81,1197.58,859.03,2696.54,190.12,117,608.13
292,Dec,12244.6,4385.5,2223.38,1225.1,902.74,2720.39,189.53,117,480.95
293,Jan,11691.17,4323.79,1525.78,1167.15,858.57,3402,2003,493,-2082.12
293,Feb,11598.88,4365.84,1468.28,1158.35,858.46,3373.76,1996.99,493,-2115.8
293,Mar,11496,4408.26,1488.6,1186.41,839.71,3345.52,1990.98,493,-2256.48
293,Apr,11705.25,4393.84,1482.01,1179.18,814.07,3317.28,1984.97,493,-1959.1
293,May,11646.62,4328.84,1519.44,1146.01,814.86,3289.04,1978.96,493,-1923.53
293,Jun,11554.28,4348.88,1451.35,1110.29,892.4,3260.8,1972.95,493,-1975.39
293,Jul,11588.29,4354.83,1500.87,1128.45,812.71,3232.56,1966.95,493,-1901.07
293,Aug,11578.73,4408.62,1458.06,1130.09,796,3204.32,1960.94,493,-1872.3
293,Sep,11652.01,4335.82,1460.25,1118.45,800.2,3176.08,1954.93,493,-1686.72
293,Oct,11643.67,4387.9,1433.44,1107.86,837.82,3147.84,1948.92,493,-1713.11
293,Nov,11695.38,4373.14,1503.37,1116.06,929.91,3119.6,1942.91,493,-1782.62
293,Dec,11703.03,4365.75,1511.67,1111.52,872.36,3091.36,1936.9,493,-1679.53
294,Jan,20284.07,7736.44,3348,851.67,821.65,3482,3975,32,37.31
294,Feb,20205.4,7815.43,3234.16,853.19,882.61,3457.26,3963.07,32,-32.32
